id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
74,a,100.0,100.0,5.0,246,151,0,0,0,0,0.1,485,197,1,1,1.0,263,111,0,3,0.5,298,132,0.1,0.2,0,1500,898,1397,702,0.5,0.5,0.0,0.01,0.01,0.16,0.0,0.1,0.1,1.6,0.0,512,201,1.6,263,137,0.0,463,168,0.1,343,160,4.0,3.0,,2,,David,Brooks,Brooks,,,9,0,0,0,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,10.0,0.0,0.0,0,0,0
75,a,100.0,100.0,5.0,253,155,0,0,0,0,0.0,547,225,1,1,1.0,265,112,0,5,0.5,300,133,0.1,0.2,0,1321,761,565,369,0.5,0.5,0.0,0.0,0.0,0.13,0.0,0.0,0.0,3.9,2.8,303,136,0.3,313,158,0.0,469,172,0.3,326,149,6.0,,,2,,Ryan,Christie,Christie,,,3,0,0,0,1,0,0,0,0,0,0,0,2,,,,0.0,0.0,30.0,0.0,60.0,1,0,1
76,a,,,5.0,381,232,0,0,0,0,0.0,575,241,1,0,1.0,293,133,0,5,0.5,322,149,0.1,0.2,0,188,88,323,177,0.5,0.5,0.0,0.0,0.0,0.31,0.0,0.0,0.0,1.86,2.8,304,137,0.6,300,151,0.0,547,220,0.3,329,152,,,,2,,Alex,Tóth,Tóth.A,,,15,0,0,0,2,0,0,0,0,0,0,0,2,,,,0.0,0.0,12.0,0.0,12.0,1,0,1
77,i,0.0,0.0,4.9,410,249,-1,1,-1,1,0.0,566,234,0,0,0.0,518,205,0,0,0.0,518,205,0.0,0.0,0,167,113,1476,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,194,0.0,503,202,0.0,449,161,0.0,510,198,,,,2,,Amine,Adli,Adli,Unspecified injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
78,i,0.0,0.0,7.4,22,14,-1,1,-1,1,0.2,318,112,0,0,0.0,647,286,0,0,0.0,647,286,0.0,0.0,0,666,204,19792,6384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648,287,0.0,648,287,0.0,648,287,0.0,648,287,,,1.0,2,,Junior,Kroupi,Kroupi.Jr,Foot injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
79,a,,,6.0,74,16,0,0,0,0,3.2,100,14,9,5,4.5,77,10,0,28,4.5,74,9,0.8,1.5,0,124366,51741,48348,29322,4.5,4.5,0.58,0.25,0.83,3.61,0.34,0.15,0.49,2.11,34.4,120,11,34.1,65,6,24.0,80,18,9.2,77,12,,,,2,,Francisco Evanilson,de Lima Barbosa,Evanilson,,,154,0,2,2,0,0,0,0,1,0,0,2,11,,,,0.0,1.17,0.0,1.17,6.43,1,5,5
80,u,0.0,0.0,5.5,128,31,0,0,0,0,0.0,559,71,0,0,0.0,608,69,0,0,0.0,608,69,0.0,0.0,0,0,0,1483,413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597,62,0.0,603,67,0.0,582,64,0.0,604,67,,,,2,,Enes,Ünal,Enes Ünal,Has joined Getafe permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
566,a,,,5.0,324,60,0,0,0,0,0.4,270,101,6,4,3.0,110,40,0,16,3.0,104,39,0.6,1.2,0,14690,7325,6283,4093,3.0,3.0,0.25,0.03,0.28,4.09,0.12,0.02,0.14,2.04,50.0,56,19,2.1,245,82,13.0,123,38,6.5,134,48,,,,2,,António João,Pereira de Albuquerque Tavares da Silva,Silva,,,180,0,0,0,3,0,0,0,1,0,0,2,23,,,,0.0,0.0,1.5,1.0,11.5,2,21,5
573,a,,,4.5,513,136,0,0,0,0,0.2,339,126,0,0,0.0,459,176,0,0,0.0,459,176,0.0,0.0,0,731,279,3151,1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,177,0.0,442,178,0.0,384,167,0.0,450,177,,,,2,,Juanlu,Sánchez,Sanchez,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
608,a,,,5.0,355,60,0,0,0,0,0.1,453,63,1,0,1.0,287,31,0,6,0.5,318,36,0.1,0.2,0,5863,3386,1889,1468,0.5,0.5,0.1,0.0,0.1,0.31,0.6,0.0,0.6,1.86,3.4,297,29,0.8,292,37,17.0,103,21,2.1,254,29,,,,2,,Daniel,Jebbison,Jebbison,,,15,0,0,0,2,0,0,0,0,0,0,0,1,,,,0.0,0.0,12.0,0.0,6.0,0,0,1
615,a,,,4.5,472,36,0,0,0,0,0.0,550,65,0,0,0.0,440,57,0,0,0.0,440,57,0.0,0.0,0,1316,1075,361,334,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421,57,0.0,417,38,0.0,353,37,0.0,431,57,,,,2,,Michele,Di Gregorio,Di Gregorio,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
82,a,,,5.0,264,11,0,0,0,0,7.2,58,8,9,2,4.5,70,5,0,41,4.5,66,5,0.9,1.8,0,146229,71795,59470,39546,4.5,4.5,0.0,0.01,0.01,2.03,0.0,0.0,0.0,1.02,40.8,87,11,0.0,524,59,0.0,476,59,4.0,191,12,,,,2,,Caoimhín,Kelleher,Kelleher,,,180,0,0,1,1,0,0,0,0,0,5,2,0,,,,2.5,0.5,0.5,1.0,0.0,0,2,9
83,a,,,4.5,518,44,0,0,0,0,0.1,419,48,0,0,0.0,464,60,0,0,0.0,464,60,0.0,0.0,0,1297,655,1856,966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445,60,0.0,447,46,0.0,389,45,0.0,455,60,,,,2,,Hákon Rafn,Valdimarsson,Valdimarsson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
84,a,,,5.5,161,20,0,0,0,0,2.2,119,49,9,3,4.5,73,26,0,35,4.5,70,26,0.8,1.6,0,43270,18181,23439,14066,4.5,4.5,0.51,0.05,0.56,2.03,0.26,0.02,0.28,1.02,39.6,93,42,22.4,115,35,51.0,32,2,11.3,52,10,,,,2,,Nathan,Collins,Collins,,,180,0,0,1,1,0,0,0,1,0,0,2,16,,,,0.0,0.5,0.5,1.0,8.0,2,14,11
85,i,0.0,0.0,4.9,406,74,-1,1,-1,1,0.1,439,154,0,0,0.0,515,193,0,0,0.0,515,193,0.0,0.0,0,241,96,6109,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498,194,0.0,500,195,0.0,446,186,0.0,507,194,,,,2,,Sepp,van den Berg,Van den Berg,Groin injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
86,a,,,5.5,157,97,0,0,0,0,1.9,134,40,16,6,8.0,20,10,3,66,8.0,18,9,1.5,2.9,0,117067,64525,23758,17042,8.0,8.0,0.79,0.25,1.04,2.03,0.4,0.13,0.53,1.03,85.6,5,4,47.5,34,28,21.0,86,47,15.4,24,18,,1.0,,2,,Keane,Lewis-Potter,Lewis-Potter,,,177,1,1,1,1,0,0,0,0,0,0,2,21,,,,0.0,0.51,0.51,1.02,10.68,3,7,11
87,a,,,4.5,455,98,0,0,0,0,4.9,75,31,11,3,5.5,50,20,0,36,5.5,47,19,1.2,2.4,0,162580,92602,50766,36864,5.5,5.5,0.11,0.03,0.14,2.03,0.06,0.02,0.08,1.02,57.8,35,11,21.9,117,36,37.0,49,8,11.7,46,8,,,,2,,Kristoffer,Ajer,Ajer,,,180,0,0,1,1,0,0,0,1,0,0,2,27,,,,0.0,0.5,0.5,1.0,13.5,2,25,5
88,a,,,4.6,422,80,0,0,1,-1,9.3,44,15,15,2,7.5,21,9,1,45,7.5,20,8,1.6,3.3,0,444906,134103,76629,55469,7.5,7.5,0.52,0.21,0.73,1.93,0.29,0.12,0.41,1.07,48.2,63,25,17.5,134,39,54.0,29,1,11.9,45,7,,,,2,,Michael,Kayode,Kayode,,,162,1,0,1,1,0,0,0,0,0,0,2,8,,,,0.0,0.56,0.56,1.11,4.44,1,7,9
89,a,,,4.5,456,99,0,0,0,0,0.2,326,122,1,1,1.0,240,84,0,3,0.5,282,97,0.1,0.2,0,964,420,3638,1492,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,165,0.0,410,164,0.0,345,147,0.0,425,165,,,,2,,Rico,Henry,Henry,,,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
90,a,,,4.5,501,131,0,0,0,0,0.1,460,162,2,1,1.0,250,93,0,8,1.0,225,81,0.2,0.4,0,1121,498,1194,654,1.0,1.0,0.0,0.02,0.02,0.1,0.0,0.11,0.11,0.56,4.0,286,106,4.4,214,68,0.0,375,165,0.8,300,109,,,,2,,Aaron,Hickey,Hickey,,,16,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,5.62,1,0,2
92,a,,,4.5,538,144,0,0,0,0,0.0,563,193,0,0,0.0,482,183,0,0,0.0,482,183,0.0,0.0,0,222,110,404,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464,184,0.0,465,185,0.0,408,174,0.0,474,184,,,,2,,Kim,Ji-soo,Ji-soo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
93,a,,,4.5,520,139,0,0,0,0,0.2,371,137,0,0,0.0,466,179,0,0,0.0,466,179,0.0,0.0,0,263,121,2209,1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447,180,0.0,449,181,0.0,391,170,0.0,457,180,,,,2,,Jannik,Schuster,Schuster,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
94,a,,,6.0,82,56,0,0,0,0,4.0,89,29,13,10,6.5,32,18,3,51,6.5,30,17,1.1,2.2,0,97730,72732,56281,30492,6.5,6.5,0.77,0.03,0.8,2.03,0.39,0.02,0.41,1.03,60.0,30,15,22.9,111,67,93.0,4,1,17.6,15,11,,,2.0,2,,Kevin,Schade,Schade,,,177,1,0,1,1,0,0,0,0,0,0,2,18,,,,0.0,0.51,0.51,1.02,9.15,5,4,9
95,a,,,6.5,46,31,0,0,0,0,0.9,200,62,4,1,2.0,189,93,0,22,2.0,175,88,0.3,0.6,0,10286,2938,29863,18911,2.0,2.0,0.07,0.37,0.44,1.83,0.07,0.35,0.42,1.73,16.4,201,80,46.3,38,31,17.0,106,55,8.0,100,52,2.0,,,2,,Dango,Ouattara,O.Dango,,,95,0,0,1,1,0,0,0,0,0,0,1,13,,,,0.0,0.95,0.95,0.95,12.32,1,5,7
96,a,,,5.5,165,102,0,0,0,0,0.5,259,86,4,3,2.0,175,85,0,26,2.0,164,82,0.4,0.7,0,4763,2445,12720,5176,2.0,2.0,0.03,0.24,0.27,0.23,0.03,0.26,0.29,0.25,24.2,159,58,58.7,20,18,25.0,77,43,10.8,59,39,3.0,3.0,,2,,Mikkel,Damsgaard,Damsgaard,,,82,0,0,1,0,0,0,0,0,0,0,1,13,,,,0.0,1.1,0.0,1.1,14.27,3,2,8
97,d,75.0,,5.5,144,89,0,0,0,0,0.2,345,127,6,0,6.0,42,22,0,22,3.0,108,47,0.5,1.1,0,4398,540,5875,4538,2.2,3.0,0.08,0.34,0.42,0.47,0.11,0.46,0.57,0.64,12.6,221,90,46.2,39,32,13.0,125,63,7.2,118,60,1.0,2.0,3.0,2,,Mathias,Jensen,Jensen,Unspecified injury - 75% chance of playing,,66,0,1,1,0,0,0,0,0,0,0,1,5,,,,0.0,1.36,0.0,1.36,6.82,2,0,3
98,a,,,5.0,268,165,0,0,0,0,0.6,240,82,10,1,5.0,56,28,0,46,5.0,53,26,1.0,2.0,0,55434,21675,13956,9671,5.0,5.0,0.39,0.31,0.7,2.03,0.2,0.16,0.36,1.02,69.6,18,11,74.2,10,10,28.0,66,40,17.2,16,12,4.0,,,2,,Vitaly,Janelt,Janelt,,,180,1,0,1,1,0,0,0,2,0,0,2,23,,,,0.0,0.5,0.5,1.0,11.5,7,11,5
99,i,0.0,0.0,5.0,361,216,0,0,0,0,0.0,632,276,0,0,0.0,577,239,0,0,0.0,577,239,0.0,0.0,0,49,21,71,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564,232,0.0,571,238,0.0,534,208,0.0,572,235,,,,2,,Antoni,Milambo,Milambo,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
100,a,100.0,100.0,5.0,297,179,0,0,0,0,0.0,562,232,0,0,0.0,549,223,0,0,0.0,549,223,0.0,0.0,0,549,394,512,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537,215,0.0,538,220,0.0,493,185,0.0,544,217,,,,2,,Fábio,Freitas Gouveia Carvalho,Carvalho,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
102,a,,,5.0,346,204,0,0,0,0,1.0,194,59,2,1,1.0,284,125,0,11,1.0,242,111,0.2,0.4,0,1367,622,26108,12929,1.0,1.0,0.04,0.01,0.05,1.42,0.08,0.02,0.1,2.9,5.2,269,121,13.3,159,96,7.0,170,82,2.6,228,101,,,,2,,Yehor,Yarmoliuk,Yarmoliuk,,,44,0,0,0,1,0,0,0,0,0,0,0,6,,,,0.0,0.0,2.05,0.0,12.27,2,1,3
103,a,,,5.0,261,160,0,0,0,0,0.0,555,229,0,0,0.0,535,216,0,0,0.0,535,216,0.0,0.0,0,299,135,718,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521,207,0.0,523,213,0.0,475,176,0.0,529,210,,,,2,,Josh,Dasilva,Dasilva,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
105,a,,,6.0,75,51,0,0,0,0,0.2,363,139,3,2,1.5,220,105,0,13,1.5,207,100,0.2,0.5,0,3147,1189,4812,2421,1.5,1.5,0.14,0.41,0.55,0.19,0.15,0.44,0.59,0.21,13.8,214,86,60.8,19,17,16.0,109,58,9.1,78,44,,,,2,,Jaidon,Anthony,Anthony,,,83,0,0,1,0,0,0,0,1,0,0,1,9,,,,0.0,1.08,0.0,1.08,9.76,2,0,7
106,a,,,8.0,11,3,0,0,0,0,14.5,29,5,2,2,1.0,341,43,0,-1,1.0,270,34,0.1,0.2,0,133861,42089,361018,219851,1.0,1.0,1.8,0.09,1.89,1.96,0.94,0.05,0.99,1.03,4.6,279,26,10.2,186,23,63.0,19,9,7.8,105,15,,,1.0,2,,Igor Thiago,Nascimento Rodrigues,Thiago,,,172,0,0,1,1,0,0,1,0,0,0,2,9,,,,0.0,0.52,0.52,1.05,4.71,1,1,7
108,a,,,5.5,121,30,0,0,0,0,0.4,277,48,2,1,1.0,304,33,0,7,1.0,249,27,0.2,0.4,0,8333,3982,10165,5357,1.0,1.0,0.07,0.04,0.11,0.07,0.7,0.4,1.1,0.7,2.2,308,33,10.4,185,22,12.0,131,24,2.5,234,25,,,,2,,Callum,Wilson,Wilson,,,9,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,10.0,0,0,1
565,a,,,5.7,117,77,1,-1,2,-2,13.2,32,12,18,4,9.0,12,6,3,57,9.0,10,5,1.6,3.2,0,830380,386618,107342,84002,9.0,9.0,0.26,0.36,0.62,1.93,0.14,0.2,0.34,1.05,56.0,41,19,47.1,36,29,32.0,59,34,13.5,33,26,,,,2,,Mamadou,Sangaré,M.Sangaré,,,165,0,2,1,1,0,0,0,0,0,0,2,27,,,,0.0,0.55,0.55,1.09,14.73,6,9,12
620,a,,,4.5,556,151,0,0,0,0,0.1,450,158,0,0,0.0,495,187,0,0,0.0,495,187,0.0,0.0,0,8358,7758,2310,2273,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477,188,0.0,478,189,0.0,422,179,0.0,487,188,,,,2,,El Hadji Malick,Diouf,Diouf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
109,a,,,4.5,508,43,0,0,0,0,21.6,13,2,6,0,3.0,105,8,0,24,3.0,99,8,0.7,1.3,0,248997,164241,147254,101774,3.0,3.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,1.61,16.8,197,21,0.0,437,45,0.0,379,44,1.7,269,21,,,,2,,Bart,Verbruggen,Verbruggen,,,180,0,0,1,4,0,0,0,0,0,1,2,0,,,,0.5,0.5,2.0,1.0,0.0,0,0,18
111,a,,,4.0,576,51,0,0,0,0,4.2,88,13,0,0,0.0,360,25,0,0,0.0,360,25,0.0,0.0,0,48445,37731,34777,20733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,25,0.0,332,4,0.0,254,3,0.0,351,25,,,,2,,Jason,Steele,Steele,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
113,a,100.0,100.0,4.4,570,156,-1,1,-1,1,2.0,127,53,0,0,0.0,416,158,0,-4,0.0,416,158,0.0,0.0,0,11545,8965,73061,21657,0.0,0.0,0.02,0.01,0.03,2.93,0.02,0.01,0.03,2.93,2.8,302,114,16.7,138,42,8.0,158,53,2.8,222,86,3.0,,,2,,Ferdi,Kadıoğlu,F.Kadıoğlu,,,90,0,0,0,4,0,0,0,0,0,0,1,0,,,,0.0,0.0,4.0,1.0,0.0,0,0,2
114,a,,,4.5,459,101,0,0,0,0,0.3,300,111,5,-1,2.5,130,46,0,27,2.5,124,44,0.6,1.1,0,8271,4168,4435,2876,2.5,2.5,0.05,0.15,0.2,3.22,0.02,0.08,0.1,1.61,32.0,130,58,33.9,68,16,17.0,99,28,8.3,91,29,,,,2,,Olivier,Boscagli,Boscagli,,,180,0,0,1,4,0,0,0,1,0,0,2,9,,,,0.0,0.5,2.0,1.0,4.5,1,8,6
115,a,,,4.7,420,79,1,-1,2,-2,14.9,27,10,17,0,8.5,15,7,2,44,8.5,13,6,1.8,3.6,0,1032405,537407,97594,76436,8.5,8.5,1.5,0.26,1.76,3.22,0.81,0.14,0.95,1.74,49.4,60,23,69.0,14,1,48.0,35,4,16.7,19,1,2.0,4.0,,2,,Maxim,De Cuyper,De Cuyper,,,167,1,1,1,4,0,0,0,0,0,0,2,6,,,,0.0,0.54,2.16,1.08,3.23,3,3,6
116,a,,,4.5,428,82,0,0,0,0,1.2,170,69,5,-1,2.5,127,43,0,20,2.5,121,41,0.6,1.1,0,27157,13814,15216,9906,2.5,2.5,0.0,0.05,0.05,3.22,0.0,0.02,0.02,1.61,28.2,139,62,8.4,193,61,0.0,326,139,3.7,202,78,,3.0,,2,,Lewis,Dunk,Dunk,,,180,0,0,1,4,0,0,0,1,0,0,2,5,,,,0.0,0.5,2.0,1.0,2.5,2,3,6
117,a,,,4.5,530,142,0,0,0,0,0.0,561,192,0,0,0.0,476,182,0,0,0.0,476,182,0.0,0.0,0,382,191,434,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,183,0.0,459,184,0.0,401,173,0.0,467,183,,,,2,,Diego,Coppola,Coppola,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
118,u,0.0,,4.5,467,107,0,0,0,0,0.1,456,160,0,0,0.0,439,166,0,0,0.0,439,166,0.0,0.0,0,915,444,1818,943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,167,0.0,416,167,0.0,352,151,0.0,430,167,,,,2,,Igor Julio,dos Santos de Paulo,Igor,Has joined Burnley permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
119,a,,,4.5,494,128,0,0,0,0,0.0,521,180,1,0,0.5,346,116,0,6,0.5,288,103,0.1,0.2,0,548,263,586,360,0.5,0.5,0.12,0.0,0.12,0.14,0.3,0.0,0.3,0.35,8.2,244,98,2.2,239,79,18.0,95,26,2.8,224,87,,,,2,,João Pedro,Loureiro da Costa,Costinha,,,36,0,0,0,0,0,0,0,1,0,0,0,4,,,,0.0,0.0,0.0,0.0,10.0,1,3,0
120,a,,,5.0,310,55,0,0,0,0,0.1,489,171,0,0,0.0,555,202,0,0,0.0,555,202,0.0,0.0,0,1406,638,1445,761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542,204,0.0,546,204,0.0,504,198,0.0,550,204,,,,2,,Michael,Svoboda,Svoboda,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
121,i,0.0,0.0,6.0,76,52,0,0,0,0,0.0,520,216,0,0,0.0,633,276,0,0,0.0,633,276,0.0,0.0,0,264,105,2002,765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632,277,0.0,633,277,0.0,628,273,0.0,633,277,,,,2,,Mitoma,Kaoru,Mitoma,Hamstring injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
122,i,0.0,0.0,5.9,111,71,-1,1,-1,1,0.0,496,203,0,0,0.0,629,272,0,0,0.0,629,272,0.0,0.0,0,212,72,5055,1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627,272,0.0,627,272,0.0,622,268,0.0,628,272,5.0,,,2,,Yankuba,Minteh,Minteh,Leg injury - Expected back 28 Nov,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
123,d,50.0,25.0,6.0,83,57,0,0,0,0,1.5,155,45,16,0,16.0,1,1,3,54,8.0,19,10,1.3,2.7,0,145483,5655,115701,77616,4.0,2.0,1.41,0.02,1.43,0.19,2.01,0.03,2.04,0.27,72.8,12,8,13.4,158,95,59.0,24,14,14.5,26,20,,,,2,,Jack,Hinshelwood,Hinshelwood,Unspecified injury - 50% chance of playing,,63,2,0,1,0,0,0,0,0,0,0,1,3,,,,0.0,1.43,0.0,1.43,4.29,2,0,1
124,a,,,5.5,120,78,0,0,0,0,14.6,28,10,15,13,7.5,22,11,3,64,7.5,21,11,1.4,2.7,0,280976,256797,174021,68148,7.5,7.5,0.05,0.38,0.43,3.22,0.02,0.19,0.21,1.61,68.8,19,12,90.1,5,5,31.0,62,37,19.0,8,7,1.0,1.0,1.0,2,,Pascal,Groß,Groß,,,180,1,1,1,4,0,0,0,1,0,0,2,11,,,,0.0,0.5,2.0,1.0,5.5,4,2,5
125,d,75.0,75.0,5.5,172,41,0,0,0,0,0.8,218,37,5,0,5.0,60,4,0,22,2.5,134,15,0.5,0.9,0,27621,3734,33719,18712,1.9,1.9,0.08,0.44,0.52,0.29,0.08,0.44,0.52,0.29,19.8,177,14,11.4,176,19,15.0,116,22,4.6,183,20,,,,2,,Georginio,Rutter,Georginio,Unspecified injury - 75% chance of playing,,90,0,1,1,0,0,0,0,0,0,0,1,7,,,,0.0,1.0,0.0,1.0,7.0,2,1,4
127,a,,,5.0,349,206,0,0,0,0,4.5,80,26,11,5,5.5,52,25,0,42,5.5,49,23,1.1,2.2,0,126901,102949,53734,36862,5.5,5.5,0.56,0.65,1.21,3.22,0.29,0.33,0.62,1.66,37.6,106,39,45.4,41,33,83.0,6,3,16.6,20,15,,5.0,,2,,Diego,Gómez Amarilla,Gomez,,,175,0,2,1,4,0,0,0,0,0,0,2,11,,,,0.0,0.51,2.06,1.03,5.66,5,3,3
128,u,0.0,0.0,5.0,359,214,0,0,0,0,0.0,626,272,0,0,0.0,576,238,0,0,0.0,576,238,0.0,0.0,0,0,0,252,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563,231,0.0,570,237,0.0,533,207,0.0,571,234,,,,2,,Facundo,Buonanotte,Buonanotte,Has joined Elche on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
129,d,75.0,,5.5,187,116,0,0,0,0,0.5,260,87,2,0,2.0,178,88,0,8,1.0,257,123,0.2,0.4,0,4695,1361,21895,14284,0.8,1.0,0.11,0.03,0.14,0.19,0.16,0.04,0.2,0.27,0.0,609,262,15.0,147,88,6.0,191,94,1.7,274,122,4.0,2.0,,2,,Yasin,Ayari,Ayari,Ankle injury - 75% chance of playing,,63,0,0,1,0,0,0,0,1,0,0,1,4,,,,0.0,1.43,0.0,1.43,5.71,0,1,3
7,a,,,5.5,185,115,0,0,0,0,0.7,228,75,6,3,3.0,116,50,0,30,3.0,111,50,0.5,1.1,0,16275,6582,18279,9228,3.0,3.0,0.13,0.13,0.26,0.53,0.07,0.07,0.14,0.3,21.6,171,64,26.1,99,61,12.0,133,68,6.0,146,71,,,,2,,Myles,Lewis-Skelly,Lewis-Skelly,,,160,0,0,2,0,0,0,0,0,0,0,2,12,,,,0.0,1.12,0.0,1.12,6.75,1,5,6
130,a,,,5.0,318,58,0,0,0,0,0.5,255,97,7,0,3.5,98,36,1,38,3.5,92,36,0.7,1.4,0,23607,10179,8984,5927,3.5,3.5,0.12,0.13,0.25,3.18,0.07,0.08,0.15,1.83,37.0,110,49,35.5,60,14,10.0,148,48,8.3,93,31,,,,2,,Mats,Wieffer,Wieffer,,,156,0,0,1,4,0,0,0,0,0,0,2,15,,,,0.0,0.58,2.31,1.15,8.65,4,11,9
132,u,0.0,0.0,4.5,550,279,0,0,0,0,0.0,505,209,0,0,0.0,491,190,0,0,0.0,491,190,0.0,0.0,0,0,0,2307,775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473,178,0.0,474,187,0.0,418,145,0.0,483,183,,,,2,,Harry,Howell,Howell,Has joined Leicester City on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
