id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
196,u,0.0,0.0,5.0,357,61,0,0,0,0,0.0,604,76,0,0,0.0,592,64,0,0,0.0,592,64,0.0,0.0,0,0,0,909,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569,55,0.0,576,60,0.0,542,57,0.0,577,60,,,,3,,Jahnoah,Markelo,Markelo,Has joined Shabab Al-Ahli Dubai permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
197,u,0.0,0.0,4.5,529,70,0,0,0,0,0.0,534,72,0,0,0.0,490,50,0,0,0.0,490,50,0.0,0.0,0,0,0,1396,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455,40,0.0,457,46,0.0,399,42,0.0,465,45,,,,3,,Norman,Bassette,Bassette,Has joined KVC Westerlo on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
492,a,,,5.5,142,36,0,0,0,0,0.7,232,39,5,2,1.7,224,25,0,15,1.7,190,18,0.3,0.9,0,14074,578,28407,958,1.7,1.7,1.16,0.03,1.19,2.19,0.58,0.02,0.6,1.1,10.0,233,20,25.0,104,9,65.0,16,7,10.0,69,11,,,5.0,3,,Taiwo,Awoniyi,Awoniyi,,,180,0,0,0,2,0,0,0,0,0,0,2,9,,,,0.0,0.0,1.0,1.0,4.5,0,3,6
575,a,,,5.0,380,231,0,0,0,0,0.2,342,125,5,1,1.7,222,101,0,23,1.7,186,85,0.3,1.0,0,1823,48,7096,305,1.7,1.7,0.03,0.13,0.16,2.25,0.02,0.07,0.09,1.28,9.4,235,98,19.1,131,80,7.0,174,85,3.2,214,95,,,,3,,Caleb,Yirenkyi,Yirenkyi,,,158,0,0,1,3,0,0,0,1,0,0,2,16,,,,0.0,0.57,1.71,1.14,9.11,0,5,11
584,a,,,5.5,132,81,0,0,0,0,0.1,413,161,3,1,1.0,335,154,0,6,1.0,244,114,0.2,0.5,0,555,16,3815,108,1.0,1.0,0.0,0.02,0.02,0.82,0.0,0.06,0.06,2.31,0.6,330,151,1.8,257,134,0.0,590,245,0.3,330,153,3.0,,,3,,Gustavo,Hamer,Hamer,,,32,0,0,0,1,0,0,0,0,0,0,0,3,,,,0.0,0.0,2.81,0.0,8.44,1,0,2
599,a,,,5.0,373,63,0,0,0,0,0.1,425,61,0,0,0.0,597,66,0,0,0.0,597,66,0.0,0.0,0,4118,167,3915,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575,57,0.0,581,62,0.0,551,59,0.0,583,62,,,,3,,Sidiki,Cherif,Cherif,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
623,a,,,4.0,580,54,0,0,0,0,0.2,313,37,0,0,0.0,384,28,0,0,0.0,384,28,0.0,0.0,0,22917,2837,3058,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,28,0.0,335,7,0.0,257,6,0.0,354,28,,,,3,,Dan,Bentley,Bentley,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
42,a,,,5.5,173,105,0,0,0,0,0.0,506,207,2,0,1.0,338,155,0,6,0.7,298,140,0.1,0.4,0,1156,117,1715,114,0.7,0.7,0.03,0.03,0.06,0.34,0.05,0.05,0.1,0.57,5.4,266,119,2.1,247,129,7.0,180,89,1.5,277,124,,,,3,,Evann,Guessand,Guessand,,,54,0,0,0,1,0,0,0,0,0,0,0,2,,,,0.0,0.0,1.67,0.0,3.33,1,1,0
153,a,,,4.5,465,105,0,0,0,0,0.1,465,165,4,3,2.0,177,67,0,10,1.3,199,72,0.3,0.9,0,2269,233,1963,107,1.3,1.3,0.0,0.04,0.04,3.33,0.0,0.03,0.03,2.83,1.2,321,119,0.0,414,166,0.0,350,150,0.1,341,122,,,,3,,Axel,Disasi,Disasi,,,106,0,0,0,3,0,0,0,0,0,0,1,14,,,,0.0,0.0,2.55,0.85,11.89,5,9,9
198,a,100.0,100.0,5.0,258,9,0,0,0,0,1.8,133,19,5,2,1.7,220,20,0,37,1.7,183,17,0.3,1.0,0,22934,2023,33344,1235,1.7,1.7,0.0,0.0,0.0,6.46,0.0,0.0,0.0,2.15,58.4,34,6,0.0,526,59,0.0,481,59,5.8,149,6,,,,3,,Dean,Henderson,Henderson,,,270,0,0,0,8,0,0,0,0,0,12,3,0,,,,4.0,0.0,2.67,1.0,0.0,0,6,31
199,a,,,4.5,439,30,0,0,0,0,0.1,415,47,0,0,0.0,444,51,0,0,0.0,444,51,0.0,0.0,0,1182,66,2766,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,51,0.0,400,32,0.0,334,31,0.0,416,51,,,,3,,Walter,Benítez,Benitez,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
202,a,,,5.0,294,51,0,0,0,0,0.7,233,84,4,1,1.3,245,84,0,16,1.3,207,76,0.3,0.8,0,10582,629,18296,671,1.3,1.3,0.08,0.0,0.08,6.46,0.03,0.0,0.03,2.15,57.6,36,12,0.8,290,107,17.0,101,29,7.5,111,39,,,,3,,Chris,Richards,Richards,,,270,0,0,0,8,0,0,0,0,0,0,3,31,,,,0.0,0.0,2.67,1.0,10.33,4,27,7
203,a,,,4.9,419,78,0,0,-1,1,0.3,307,113,4,3,1.3,243,83,0,12,1.3,203,75,0.3,0.8,0,2814,285,10179,393,1.3,1.3,0.05,0.01,0.06,6.46,0.02,0.0,0.02,2.15,50.2,54,17,6.2,201,65,5.0,194,68,6.1,143,54,,,,3,,Jaydee,Canvot,Canvot,,,270,0,0,0,8,0,0,0,0,0,0,3,25,,,,0.0,0.0,2.67,1.0,8.33,7,18,6
204,a,,,4.5,483,118,0,0,0,0,4.7,77,32,16,15,5.3,47,19,2,32,5.3,35,15,1.2,3.6,0,24461,9445,131368,3446,5.3,5.3,0.85,0.18,1.03,5.96,0.3,0.06,0.36,2.12,23.2,163,75,35.4,61,15,9.0,152,50,6.7,127,46,,,,3,,Tyrick,Mitchell,Mitchell,,,253,2,0,0,8,0,0,0,0,0,0,3,16,,,,0.0,0.0,2.85,1.07,5.69,6,10,7
205,u,0.0,0.0,4.5,464,104,0,0,0,0,0.0,555,191,0,0,0.0,455,173,0,0,0.0,455,173,0.0,0.0,0,236,0,1198,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418,166,0.0,413,165,0.0,349,149,0.0,428,166,,,,3,,Borna,Sosa,Sosa,Has joined FC Cologne on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
206,i,0.0,0.0,4.4,572,157,0,0,-1,1,0.0,537,185,1,0,1.0,263,96,0,7,0.3,319,110,0.1,0.2,0,516,3,4547,88,0.0,0.0,0.0,0.01,0.01,0.98,0.0,0.01,0.01,1.22,12.6,220,90,1.3,269,95,0.0,320,137,1.4,280,101,,,,3,,Chadi,Riad Dnanou,Chadi Riad,Knee injury - Unknown return date,,72,0,0,0,2,0,0,0,0,0,0,1,7,,,,0.0,0.0,2.5,1.25,8.75,1,6,3
207,a,,,4.4,571,156,0,0,-1,1,0.1,471,167,2,1,1.0,262,95,0,5,0.7,263,90,0.2,0.5,0,1074,105,2675,84,0.7,0.7,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.86,2.2,306,115,0.1,325,120,0.0,319,136,0.2,331,118,,,,3,,Oscar,Mingueza,Mingueza,,,16,0,0,0,1,0,0,0,0,0,0,0,2,,,,0.0,0.0,5.62,0.0,11.25,2,0,1
208,i,0.0,0.0,6.3,54,38,0,0,-2,2,1.1,189,59,0,0,0.0,642,283,0,0,0.0,642,283,0.0,0.0,0,2464,32,329453,4446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641,282,0.0,641,282,0.0,637,278,0.0,641,282,,,2.0,3,,Ismaïla,Sarr,Sarr,Groin injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
210,a,100.0,100.0,5.5,176,107,0,0,0,0,0.9,203,62,8,2,2.7,145,62,0,51,2.7,122,52,0.5,1.5,0,17701,915,22372,852,2.7,2.7,0.0,0.32,0.32,6.46,0.0,0.11,0.11,2.15,33.0,126,47,55.6,24,21,0.0,605,258,8.9,81,46,2.0,,,3,,Adam,Wharton,Wharton,,,270,0,0,0,8,0,0,0,0,0,0,3,29,,,,0.0,0.0,2.67,1.0,9.67,7,11,11
211,a,,,5.5,174,106,0,0,0,0,0.2,326,115,11,5,3.7,92,44,0,56,3.7,74,35,0.7,2.0,0,6820,1055,5268,228,3.7,3.7,0.29,0.39,0.67,5.29,0.14,0.18,0.32,2.51,12.8,219,89,40.5,49,39,15.0,117,60,6.8,125,63,1.0,1.0,,3,,Yéremy,Pino Santos,Yeremy,,,190,0,2,0,5,0,0,0,0,0,0,2,20,,,,0.0,0.0,2.37,0.95,9.47,5,3,12
212,a,,,4.5,435,258,0,0,0,0,9.4,45,17,1,1,1.0,266,116,0,3,0.3,322,149,0.1,0.2,0,60787,3017,232459,8668,0.3,0.3,0.0,0.0,0.0,0.51,0.0,0.0,0.0,2.87,0.0,402,159,0.0,396,168,0.0,330,125,0.0,412,164,4.0,,,3,,Will,Hughes,Hughes,,,16,0,0,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,16.88,0,2,1
213,a,,,4.9,386,234,0,0,-1,1,0.1,435,172,0,0,0.0,526,207,0,0,0.0,526,207,0.0,0.0,0,743,43,3295,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,188,0.0,494,196,0.0,439,154,0.0,502,192,,,,3,,Jefferson,Lerma Solís,Lerma,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
214,a,,,5.0,269,167,0,0,0,0,0.3,304,106,10,5,3.3,104,47,0,67,3.3,84,39,0.7,2.0,0,6841,604,7949,303,3.3,3.3,0.05,0.3,0.35,6.34,0.02,0.1,0.12,2.13,38.0,104,38,32.1,74,48,7.0,169,82,7.7,106,54,3.0,,,3,,Daichi,Kamada,Kamada,,,268,0,1,0,8,0,0,0,1,0,0,3,27,,,,0.0,0.0,2.69,1.01,9.07,9,4,14
215,u,0.0,0.0,5.0,321,190,0,0,0,0,0.0,608,258,0,0,0.0,575,238,0,0,0.0,575,238,0.0,0.0,0,132,0,570,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,223,0.0,556,229,0.0,518,199,0.0,558,226,,2.0,3.0,3,,Justin,Devenny,Devenny,Has joined Stoke City permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
216,u,0.0,0.0,5.0,365,222,0,0,0,0,0.0,542,222,0,0,0.0,594,251,0,0,0.0,594,251,0.0,0.0,0,399,0,1940,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572,239,0.0,578,244,0.0,547,220,0.0,580,242,,,,3,,Romain,Esse,Esse,Has joined Millwall on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
217,a,,,4.9,413,251,0,0,-1,1,0.0,550,226,0,0,0.0,540,217,0,0,0.0,540,217,0.0,0.0,0,960,10,1878,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,199,0.0,510,206,0.0,458,166,0.0,519,203,,,,3,,Matheus,França de Oliveira,M.França,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
218,a,,,4.9,398,243,0,0,-1,1,0.1,485,194,0,0,0.0,532,212,0,0,0.0,532,212,0.0,0.0,0,1309,77,2459,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,194,0.0,501,201,0.0,449,161,0.0,510,198,,,,3,,Cheick,Doucouré,Doucouré,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
219,a,,,5.0,303,182,0,0,0,0,0.0,624,268,0,0,0.0,567,234,0,0,0.0,567,234,0.0,0.0,0,95,5,206,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542,219,0.0,546,225,0.0,506,194,0.0,550,222,,,,3,,Jesurun,Rak-Sakyi,J.Rak-Sakyi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
220,u,0.0,0.0,4.5,546,148,0,0,0,0,0.0,646,214,0,0,0.0,502,191,0,0,0.0,502,191,0.0,0.0,0,0,0,108,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468,186,0.0,469,187,0.0,413,177,0.0,478,186,,,,3,,Rio,Cardines,Cardines,Has joined Bristol City on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
221,a,,,4.5,566,287,0,0,0,0,0.1,453,181,0,0,0.0,519,203,0,0,0.0,519,203,0.0,0.0,0,1478,140,2263,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486,184,0.0,486,192,0.0,431,150,0.0,495,188,,,,3,,Joél,Drakes-Thomas,Drakes-Thomas,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
222,a,,,6.0,69,15,0,0,0,0,0.5,254,42,4,1,1.3,248,30,0,20,1.3,218,24,0.2,0.7,0,9788,754,16991,715,1.3,1.3,0.3,0.01,0.31,3.56,0.2,0.01,0.21,2.39,6.2,260,22,3.8,219,30,21.0,88,19,3.2,215,24,,,,3,,Jørgen,Strand Larsen,Strand Larsen,,,134,0,0,0,3,0,0,0,0,0,0,1,8,,,,0.0,0.0,2.01,0.67,5.37,1,3,4
223,i,0.0,0.0,6.4,50,12,0,0,-1,1,2.3,116,17,2,0,2.0,212,22,0,-3,0.7,306,38,0.1,0.3,0,25226,48,353144,10183,0.0,0.0,0.7,0.02,0.72,0.98,1.02,0.03,1.05,1.42,1.4,319,35,12.3,167,17,11.0,144,27,2.5,237,27,,,1.0,3,,Jean-Philippe,Mateta,Mateta,Hamstring injury - Expected back 11 Oct,,62,0,0,0,2,0,0,0,0,0,0,1,5,,,,0.0,0.0,2.9,1.45,7.26,2,1,2
224,a,,,5.5,139,35,0,0,0,0,0.5,246,40,7,4,2.3,166,19,0,35,2.3,141,13,0.4,1.3,0,16830,1693,14636,572,2.3,2.3,1.1,0.58,1.68,4.57,0.59,0.31,0.9,2.46,13.0,216,19,35.1,62,3,31.0,63,14,7.9,103,14,,,,3,,Eddie,Nketiah,Nketiah,,,167,0,1,0,7,0,0,0,0,0,0,3,11,,,,0.0,0.0,3.77,1.62,5.93,4,2,5
225,u,0.0,0.0,5.0,379,65,0,0,0,0,0.0,652,78,0,0,0.0,600,68,0,0,0.0,600,68,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578,59,0.0,585,64,0.0,556,61,0.0,586,64,,,,3,,Christantus,Uche,Uche,has returned to Getafe CF,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
241,a,,,5.5,155,93,0,0,0,0,0.1,375,140,3,0,1.5,237,110,0,13,1.0,246,115,0.2,0.5,0,1077,65,4483,173,1.0,1.0,0.05,0.02,0.07,1.18,0.05,0.02,0.07,1.26,10.0,234,97,5.0,209,115,2.0,242,117,1.7,274,122,,,,3,,Dwight,McNeil,McNeil,,,84,0,0,0,3,0,0,0,0,0,0,1,7,,,,0.0,0.0,3.21,1.07,7.5,0,4,3
555,a,,,4.0,594,61,0,0,0,0,1.8,135,20,0,0,0.0,394,35,0,0,0.0,394,35,0.0,0.0,0,14109,598,15473,575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,35,0.0,347,14,0.0,269,13,0.0,365,35,,,,3,,Remi,Matthews,Matthews,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
577,a,,,4.5,469,108,0,0,0,0,0.3,287,108,2,0,1.0,271,102,0,0,0.7,266,92,0.2,0.4,0,2300,93,6331,234,0.7,0.7,0.0,0.01,0.01,2.15,0.0,0.01,0.01,2.13,15.0,206,87,3.7,221,70,2.0,218,80,2.1,251,93,,,,3,,Takehiro,Tomiyasu,Tomiyasu,,,91,0,0,0,3,0,0,0,0,0,0,1,9,,,,0.0,0.0,2.97,0.99,8.9,1,8,4
588,a,,,5.0,360,64,0,0,0,0,0.1,383,140,6,3,2.0,199,73,0,23,2.0,164,62,0.4,1.2,0,5031,521,2555,179,2.0,2.0,0.74,0.17,0.91,5.41,0.33,0.08,0.41,2.45,50.4,52,16,28.0,89,27,7.0,172,60,8.6,85,26,,,,3,,Anan,Khalaili,Khalaili,,,199,0,0,0,5,0,0,0,1,0,0,2,33,,,,0.0,0.0,2.26,0.9,14.92,17,16,11
595,a,,,5.0,359,218,0,0,0,0,0.0,584,242,1,0,1.0,312,137,0,3,0.3,350,161,0.1,0.2,0,272,13,415,18,0.3,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.82,1.4,318,144,1.3,275,141,0.0,544,217,0.3,328,151,,,,3,,Zavier,Gozo,Gozo,,,22,0,0,0,1,0,0,0,0,0,0,0,1,,,,0.0,0.0,4.09,0.0,4.09,1,0,0
633,a,,,4.5,553,149,0,0,0,0,0.0,633,209,0,0,0.0,509,192,0,0,0.0,509,192,0.0,0.0,0,259,42,37,5,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475,187,0.0,476,188,0.0,420,178,0.0,485,187,,,,3,,Honest,Ahanor,Ahanor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
643,a,,,4.5,451,94,0,0,0,0,0.0,552,190,7,7,7.0,20,9,0,20,7.0,9,3,1.6,1.6,0,1573,810,118,34,1.8,1.8,0.14,0.0,0.14,0.51,0.79,0.0,0.79,2.87,0.0,413,164,0.0,408,163,0.0,342,145,0.0,423,164,,,,3,,Ben,Chilwell,Chilwell,,,16,1,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
644,a,,,5.0,302,181,0,0,0,0,0.0,603,255,2,2,2.0,195,86,0,7,2.0,160,70,0.4,0.4,0,874,218,138,38,1.5,1.5,0.02,0.0,0.02,2.63,0.02,0.0,0.02,3.24,0.0,541,218,0.0,545,224,0.0,505,193,0.0,549,221,,,,3,,Quinten,Timber,Timber,,,73,0,0,0,2,0,0,0,0,0,0,1,5,,,,0.0,0.0,2.47,1.23,6.16,1,2,2
647,a,,,5.5,181,111,0,0,0,0,0.0,621,267,1,1,1.0,339,156,0,2,1.0,248,116,0.2,0.2,0,557,96,60,10,2.0,2.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,11.7,0.0,613,265,0.0,617,266,0.0,607,259,0.0,618,266,,,,3,,Darío,Osorio,Osorio,,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,90.0,1,0,0
21,i,0.0,0.0,4.9,385,233,0,0,-1,1,0.1,482,192,0,0,0.0,525,206,0,0,0.0,525,206,0.0,0.0,0,326,15,5177,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492,187,0.0,493,195,0.0,438,153,0.0,501,191,,,,3,,Christian,Nørgaard,Nørgaard,Groin injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
209,a,,,5.9,97,62,0,0,-1,1,0.1,398,153,2,0,1.0,347,162,0,4,0.7,303,143,0.1,0.3,0,1649,131,6225,168,0.7,0.7,0.0,0.0,0.0,1.87,0.0,0.0,0.0,4.95,5.2,273,125,0.3,321,163,0.0,620,266,0.5,313,144,,,,3,,Brennan,Johnson,Johnson,,,34,0,0,0,0,0,0,0,0,0,0,0,4,,,,0.0,0.0,0.0,0.0,10.59,1,2,1
226,a,,,5.5,123,2,0,0,0,0,8.7,49,6,10,0,5.0,55,4,0,56,3.3,88,6,0.6,1.8,0,125612,5595,114883,4769,3.3,3.3,0.0,0.02,0.02,4.12,0.0,0.01,0.01,2.06,63.4,24,3,0.0,604,68,0.0,585,68,6.4,139,3,,,,3,,Jordan,Pickford,Pickford,,,180,0,0,1,1,0,0,0,0,0,8,2,0,,,,4.0,0.5,0.5,1.0,0.0,0,4,23
227,a,,,5.0,285,11,0,0,0,0,0.0,523,58,0,0,0.0,559,70,0,0,0.0,559,70,0.0,0.0,0,599,27,990,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534,70,0.0,535,61,0.0,492,61,0.0,541,70,,,,3,,Mark,Travers,Travers,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
228,a,,,4.5,442,32,0,0,0,0,0.0,505,56,0,0,0.0,446,53,0,0,0.0,446,53,0.0,0.0,0,579,33,928,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,53,0.0,402,34,0.0,336,33,0.0,418,53,,,,3,,Tom,King,King,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
229,a,,,6.0,59,5,0,0,0,0,10.9,39,14,18,0,9.0,11,4,2,52,6.0,28,11,1.0,3.0,0,269068,14694,129094,6471,6.0,6.0,0.15,0.01,0.16,4.12,0.08,0.0,0.08,2.06,70.0,17,3,12.1,169,52,23.0,82,19,10.5,63,16,,,,3,,James,Tarkowski,Tarkowski,,,180,1,0,1,1,0,0,0,0,0,0,2,19,,,,0.0,0.5,0.5,1.0,9.5,2,17,7
230,a,,,5.5,172,23,0,0,0,0,1.8,137,57,10,0,5.0,58,24,0,33,3.3,94,38,0.6,1.8,0,36368,1764,31576,1273,3.3,3.3,0.09,0.02,0.11,4.12,0.04,0.01,0.05,2.06,41.2,86,39,2.3,238,78,39.0,48,7,8.2,95,33,,,,3,,Jarrad,Branthwaite,Branthwaite,,,180,0,0,1,1,0,0,0,0,0,0,2,20,,,,0.0,0.5,0.5,1.0,10.0,3,17,5
231,a,,,4.9,383,69,0,0,-1,1,1.0,192,73,0,0,0.0,523,197,0,0,0.0,523,197,0.0,0.0,0,5718,164,59137,1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,192,0.0,491,193,0.0,436,184,0.0,499,192,,,,3,,Michael,Keane,Keane,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
232,a,,,4.9,410,76,0,0,-1,1,0.3,283,106,0,0,0.0,538,199,0,0,0.0,538,199,0.0,0.0,0,2411,79,16508,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508,196,0.0,508,196,0.0,456,188,0.0,517,196,,,,3,,Jake,O'Brien,O'Brien,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
233,a,,,4.5,470,109,0,0,0,0,1.8,134,55,10,0,5.0,52,22,0,34,3.3,81,32,0.7,2.2,0,69287,7383,37731,2405,3.3,3.3,0.0,0.06,0.06,4.12,0.0,0.03,0.03,2.06,49.6,57,20,14.8,149,45,2.0,219,81,6.7,126,45,,,,3,,Vitalii,Mykolenko,Mykolenko,,,180,0,0,1,1,0,0,0,0,0,0,2,16,,,,0.0,0.5,0.5,1.0,8.0,1,15,11
234,u,0.0,0.0,4.5,482,117,0,0,0,0,0.0,551,189,0,0,0.0,462,177,0,0,0.0,462,177,0.0,0.0,0,371,0,1385,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426,171,0.0,423,171,0.0,360,156,0.0,436,171,,,,3,,Nathan,Patterson,Patterson,Has joined Torino permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
235,u,0.0,0.0,4.0,625,189,0,0,0,0,0.1,377,138,0,0,0.0,414,147,0,0,0.0,414,147,0.0,0.0,0,1728,0,6359,490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375,139,0.0,367,137,0.0,292,111,0.0,385,139,,,,3,,Adam,Aznou,Aznou,Has joined Malaga on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
236,a,,,6.5,35,23,0,0,0,0,4.4,82,27,13,0,6.5,25,10,3,64,4.3,56,26,0.7,2.0,0,204572,11064,126225,6341,4.3,4.3,0.18,0.33,0.51,4.08,0.09,0.16,0.25,2.04,62.2,26,14,80.6,9,9,36.0,52,30,17.9,12,10,2.0,,,3,,Kiernan,Dewsbury-Hall,Dewsbury-Hall,,,180,1,0,1,1,0,0,0,0,0,0,2,18,,,,0.0,0.5,0.5,1.0,9.0,5,1,12
238,a,100.0,100.0,6.5,34,22,0,0,0,0,0.3,299,103,1,0,1.0,359,171,0,2,0.3,377,178,0.0,0.2,0,12653,1930,8396,461,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,328,150,0.6,303,153,0.0,641,282,0.2,339,158,,,,3,,Jack,Grealish,Grealish,,,8,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,11.25,1,0,0
